Feature ID	Taxon
Periweissella fabalis	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Periweissella; s__Periweissella fabalis
Carnobacterium divergens	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium; s__Carnobacterium divergens
Abiotrophia defectiva	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Abiotrophia; s__Abiotrophia defectiva
Facklamia languida	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__Facklamia languida
Vagococcus fluvialis	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus; s__Vagococcus fluvialis
Blautia obeum	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Blautia obeum
Mediterraneibacter faecis	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter; s__Mediterraneibacter faecis
[Ruminococcus] lactaris	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter; s__[Ruminococcus] lactaris
Dorea longicatena	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Dorea; s__Dorea longicatena
Fusicatenibacter saccharivorans	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter; s__Fusicatenibacter saccharivorans
Anaerobutyricum hallii	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerobutyricum; s__Anaerobutyricum hallii
[Eubacterium] rectale	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Agathobacter; s__Agathobacter rectalis
Anaerostipes hadrus	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes; s__Anaerostipes hadrus
Peptostreptococcus russellii	k__ ; p__Bacillota; c__Clostridia; o__Peptostreptococcales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__Peptostreptococcus russellii
Clostridium sp. CAG:217	k__ ; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium sp. CAG:217
uncultured Clostridium sp.	k__ ; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__uncultured Clostridium sp.
Clostridiales bacterium SIT11	k__ ; p__Bacillota; c__Clostridia; o__Eubacteriales; f__ ; g__ ; s__Clostridiales bacterium SIT11
Pseudoramibacter alactolyticus	k__ ; p__Bacillota; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Pseudoramibacter; s__Pseudoramibacter alactolyticus
Peptoniphilus duerdenii	k__ ; p__Bacillota; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus; s__Peptoniphilus duerdenii
Parvimonas sp. KA00067	k__ ; p__Bacillota; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__Parvimonas; s__Parvimonas sp. KA00067
Urinicoccus timonensis	k__ ; p__Bacillota; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__Urinicoccus; s__Urinicoccus timonensis
Gallicola sp.	k__ ; p__Bacillota; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__Gallicola; s__Gallicola sp.
Veillonella atypica	k__ ; p__Bacillota; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella; s__Veillonella atypica
uncultured Dialister sp.	k__ ; p__Bacillota; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Dialister; s__uncultured Dialister sp.
Firmicutes bacterium AF25-13AC	k__ ; p__Bacillota; c__ ; o__ ; f__ ; g__ ; s__Firmicutes bacterium AF25-13AC
Oscillatoria sp. SIO1A7	k__ ; p__Cyanobacteriota; c__Cyanophyceae; o__Oscillatoriales; f__Oscillatoriaceae; g__Oscillatoria; s__Oscillatoria sp. SIO1A7
Microcystis viridis	k__ ; p__Cyanobacteriota; c__Cyanophyceae; o__Chroococcales; f__Microcystaceae; g__Microcystis; s__Microcystis viridis
uncultured cyanobacterium	k__ ; p__Cyanobacteriota; c__ ; o__ ; f__ ; g__ ; s__uncultured cyanobacterium
Candidatus Marinamargulisbacteria bacterium SCGC AAA071-K20	k__ ; p__Candidatus Margulisiibacteriota; c__Candidatus Marinamargulisbacteria; o__ ; f__ ; g__ ; s__Candidatus Marinamargulisbacteria bacterium SCGC AAA071-K20
Deinococcus wulumuqiensis	k__ ; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__Deinococcus wulumuqiensis
Allomeiothermus silvanus	k__ ; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Allomeiothermus; s__Allomeiothermus silvanus
Flavobacteriaceae bacterium ASP10-09a	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__ ; s__Flavobacteriaceae bacterium ASP10-09a
Polaribacter sp.	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__Polaribacter sp.
Polaribacter sp. IC066	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__Polaribacter sp. IC066
Polaribacter sp. SA4-10	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__Polaribacter sp. SA4-10
Polaribacter irgensii	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__Polaribacter irgensii
Polaribacter glomeratus	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__Polaribacter glomeratus
Polaribacter filamentus	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__Polaribacter filamentus
Maribacter antarcticus	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter; s__Maribacter antarcticus
Maribacter sp. ACAM166	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Maribacter; s__Maribacter sp. ACAM166
Aequorivita sp. HC6-5	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aequorivita; s__Aequorivita sp. HC6-5
Lacinutrix jangbogonensis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lacinutrix; s__Lacinutrix jangbogonensis
Lacinutrix algicola	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Lacinutrix; s__Lacinutrix algicola
Psychroserpens burtonensis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens; s__Psychroserpens burtonensis
Psychroserpens jangbogonensis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroserpens; s__Psychroserpens jangbogonensis
Psychroflexus torquis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroflexus; s__Psychroflexus torquis
Psychroflexus gondwanensis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroflexus; s__Psychroflexus gondwanensis
Psychroflexus sp. MES1-P1E	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroflexus; s__Psychroflexus sp. MES1-P1E
Gillisia sp. UBA3175	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gillisia; s__Gillisia sp. UBA3175
Nonlabens sp. MB-3u-79	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens; s__Nonlabens sp. MB-3u-79
Nonlabens sp. Ci31	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens; s__Nonlabens sp. Ci31
Capnocytophaga leadbetteri	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga leadbetteri
Bizionia arctica	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Bizionia; s__Bizionia arctica
Bizionia saleffrena	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Bizionia; s__Bizionia saleffrena
Myroides odoratus	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__Myroides odoratus
Subsaximicrobium wynnwilliamsii	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Subsaximicrobium; s__Subsaximicrobium wynnwilliamsii
Cellulophaga algicola	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Cellulophaga; s__Cellulophaga algicola
Gelidibacter sp.	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gelidibacter; s__Gelidibacter sp.
Flavobacteriales bacterium UBA4466	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__ ; g__ ; s__Flavobacteriales bacterium UBA4466
Flavobacteriales bacterium UBA1494	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__ ; g__ ; s__Flavobacteriales bacterium UBA1494
Flavobacteriales bacterium UBA2619	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__ ; g__ ; s__Flavobacteriales bacterium UBA2619
Flavobacteriales bacterium UBA1962	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__ ; g__ ; s__Flavobacteriales bacterium UBA1962
Flavobacteriales bacterium UBA952	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__ ; g__ ; s__Flavobacteriales bacterium UBA952
Cryomorphaceae bacterium ASP10-05a	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__ ; s__Cryomorphaceae bacterium ASP10-05a
Cryomorphaceae bacterium BACL11 MAG-121001-bin54	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__ ; s__Cryomorphaceae bacterium BACL11 MAG-121001-bin54
Cryomorpha ignava	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Cryomorpha; s__Cryomorpha ignava
Crocinitomix sp.	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__Crocinitomix sp.
Prevotella rara	k__ ; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Xylanibacter; s__Xylanibacter rarus
Hoylesella timonensis	k__ ; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Hoylesella; s__Hoylesella timonensis
Hoylesella pleuritidis	k__ ; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Hoylesella; s__Hoylesella pleuritidis
Bacteroides uniformis	k__ ; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides uniformis
Bacteroides reticulotermitis	k__ ; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides reticulotermitis
Muribaculaceae bacterium	k__ ; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__ ; s__Muribaculaceae bacterium
uncultured Cyclobacteriaceae bacterium	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__ ; s__uncultured Cyclobacteriaceae bacterium
Spirosoma endophyticum	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__Spirosoma endophyticum
Flammeovirgaceae bacterium UBA4465	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__ ; s__Flammeovirgaceae bacterium UBA4465
Flammeovirgaceae bacterium UBA5008	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__ ; s__Flammeovirgaceae bacterium UBA5008
Arcticibacterium luteifluviistationis	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Leadbetterellaceae; g__Arcticibacterium; s__Arcticibacterium luteifluviistationis
Sphingobacterium sp. PM2-P1-29	k__ ; p__Bacteroidota; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium sp. PM2-P1-29
Pedobacter cryotolerans	k__ ; p__Bacteroidota; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Pedobacter cryotolerans
Chitinophagaceae bacterium UBA3961	k__ ; p__Bacteroidota; c__Chitinophagia; o__Chitinophagales; f__Chitinophagaceae; g__ ; s__Chitinophagaceae bacterium UBA3961
Hydrotalea flava	k__ ; p__Bacteroidota; c__Chitinophagia; o__Chitinophagales; f__Chitinophagaceae; g__Hydrotalea; s__Hydrotalea flava
Balneolales bacterium	k__ ; p__Balneolota; c__Balneolia; o__Balneolales; f__ ; g__ ; s__Balneolales bacterium
Chlorobiota bacterium	k__ ; p__Chlorobiota; c__ ; o__ ; f__ ; g__ ; s__Chlorobiota bacterium
uncultured Phycisphaerales bacterium	k__ ; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__ ; g__ ; s__uncultured Phycisphaerales bacterium
Candidatus Komeilibacteria bacterium	k__ ; p__Candidatus Komeiliibacteriota; c__ ; o__ ; f__ ; g__ ; s__Candidatus Komeilibacteria bacterium
Bdellovibrio sp. 28-41-41	k__ ; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Pseudobdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrio sp. 28-41-41
Poseidonibacter lekithochrous	k__ ; p__Campylobacterota; c__Epsilonproteobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Poseidonibacter; s__Poseidonibacter lekithochrous
bacterium Ga0077546	k__ ; p__ ; c__ ; o__ ; f__ ; g__ ; s__bacterium Ga0077546
Syntrophaceae bacterium UBA1163	k__ ; p__Thermodesulfobacteriota; c__Syntrophia; o__Syntrophales; f__Syntrophaceae; g__ ; s__Syntrophaceae bacterium UBA1163
Calditrichota bacterium	k__ ; p__Calditrichota; c__ ; o__ ; f__ ; g__ ; s__Calditrichota bacterium
Elusimicrobiota bacterium	k__ ; p__Elusimicrobiota; c__ ; o__ ; f__ ; g__ ; s__Elusimicrobiota bacterium
Methanobrevibacter smithii	k__ ; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__Methanobrevibacter smithii
Flavobacterium sp. ASW18X	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium sp. ASW18X
Candidatus Chrysopegis kryptomonas	k__ ; p__Candidatus Kryptoniota; c__ ; o__ ; f__ ; g__Candidatus Chrysopegis; s__Candidatus Chrysopegis kryptomonas
Ruegeria lacuscaerulensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Ruegeria; s__Ruegeria lacuscaerulensis
Agrobacterium rhizogenes	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium rhizogenes
Alishewanella agri	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alishewanella; s__Alishewanella agri
Streptomyces narbonensis	k__ ; p__Actinomycetota; c__Actinomycetes; o__Kitasatosporales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces narbonensis
Leptotrichia massiliensis	k__ ; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__Leptotrichia massiliensis
Haematobacter massiliensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Haematobacter; s__Haematobacter massiliensis
Maritimibacter sp. HL-12	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Maritimibacter; s__Maritimibacter sp. HL-12
Thalassobius taeanensis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Roseobacteraceae; g__Thalassovita; s__Thalassovita taeanensis
Rhodobacterales bacterium 32-66-9	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__ ; g__ ; s__Rhodobacterales bacterium 32-66-9
Brucella haematophila	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Brucellaceae; g__Brucella; s__Brucella haematophila
Ochrobactrum sp. Q0168	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Brucellaceae; g__Ochrobactrum; s__Ochrobactrum sp. Q0168
Rhizobium sp. Root1212	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium sp. Root1212
Camelimonas lactis	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Chelatococcaceae; g__Camelimonas; s__Camelimonas lactis
Azospirillum sp. SYSU D00513	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Azospirillaceae; g__Azospirillum; s__Azospirillum sp. SYSU D00513
Indioceanicola profundi	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Azospirillaceae; g__Indioceanicola; s__Indioceanicola profundi
Shewanella algae	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__Shewanella algae
uncultured Endozoicomonas sp.	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae; g__Endozoicomonas; s__uncultured Endozoicomonas sp.
Klebsiella oxytoca	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella; s__Klebsiella oxytoca
Klebsiella huaxiensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella; s__Klebsiella huaxiensis
Raoultella ornithinolytica	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Raoultella; s__Raoultella ornithinolytica
uncultured Raoultella sp.	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Raoultella; s__uncultured Raoultella sp.
Enterobacter roggenkampii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Enterobacter; s__Enterobacter roggenkampii
Enterobacter sichuanensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Enterobacter; s__Enterobacter sichuanensis
Pluralibacter gergoviae	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Pluralibacter; s__Pluralibacter gergoviae
Pantoea sp. PSNIH6	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea; s__Candidatus Pantoea alvi
Pantoea septica	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea; s__Pantoea septica
Kalamiella piersonii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea; s__Pantoea piersonii
Vibrio pectenicida	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__Vibrio pectenicida
Tolumonas sp.	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Tolumonas; s__Tolumonas sp.
Pandoraea sputorum	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pandoraea; s__Pandoraea sputorum
Achromobacter anxifer	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__Achromobacter anxifer
Burkholderiales bacterium Ga0077547	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__ ; g__ ; s__Burkholderiales bacterium Ga0077547
Flavobacteriales bacterium UBA7519	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__ ; g__ ; s__Flavobacteriales bacterium UBA7519
Elizabethkingia anophelis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Elizabethkingia; s__Elizabethkingia anophelis
Epilithonimonas vandammei	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Epilithonimonas; s__Epilithonimonas vandammei
Epilithonimonas hominis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Epilithonimonas; s__Epilithonimonas hominis
Chryseobacterium shandongense	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium; s__Chryseobacterium shandongense
Pontibacter actiniarum	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Hymenobacteraceae; g__Pontibacter; s__Pontibacter actiniarum
Brevibacterium mcbrellneri	k__ ; p__Actinomycetota; c__Actinomycetes; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium; s__Brevibacterium mcbrellneri
Brachybacterium timonense	k__ ; p__Actinomycetota; c__Actinomycetes; o__Micrococcales; f__Dermabacteraceae; g__Brachybacterium; s__Brachybacterium timonense
Janibacter limosus	k__ ; p__Actinomycetota; c__Actinomycetes; o__Micrococcales; f__Intrasporangiaceae; g__Janibacter; s__Janibacter limosus
Rhodococcus pyridinivorans	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus pyridinivorans
Synechococcus sp. LTW-R	k__ ; p__Cyanobacteriota; c__Cyanophyceae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__Synechococcus sp. LTW-R
Staphylococcus argenteus	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus argenteus
