Feature ID	Taxon
Streptomyces koyangensis	k__ ; p__Actinomycetota; c__Actinomycetes; o__Kitasatosporales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces koyangensis
Bifidobacterium dentium	k__ ; p__Actinomycetota; c__Actinomycetes; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium dentium
Bifidobacterium adolescentis	k__ ; p__Actinomycetota; c__Actinomycetes; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium adolescentis
Actinomarinicola tropica	k__ ; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae; g__Actinomarinicola; s__Actinomarinicola tropica
Staphylococcus pettenkoferi	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus pettenkoferi
Staphylococcus nepalensis	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus nepalensis
Staphylococcus pseudoxylosus	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus pseudoxylosus
Staphylococcus succinus	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus succinus
Staphylococcus simulans	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus simulans
Planococcus plakortidis	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Caryophanaceae; g__Planococcus; s__Planococcus plakortidis
Rossellomorea vietnamensis	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Rossellomorea; s__Rossellomorea vietnamensis
Streptococcus sp. Marseille-Q3533	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus sp. Marseille-Q3533
Streptococcus dysgalactiae	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus dysgalactiae
Streptococcus equi	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus equi
Streptococcus mutans	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus mutans
Lactococcus garvieae	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus garvieae
Lactiplantibacillus pentosus	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactiplantibacillus; s__Lactiplantibacillus pentosus
Lactobacillus helveticus	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus helveticus
Latilactobacillus curvatus	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Latilactobacillus; s__Latilactobacillus curvatus
Ligilactobacillus acidipiscis	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__Ligilactobacillus acidipiscis
Companilactobacillus futsaii	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Companilactobacillus; s__Companilactobacillus futsaii
Carnobacterium divergens	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium; s__Carnobacterium divergens
Enterococcus casseliflavus	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus casseliflavus
Vagococcus fluvialis	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus; s__Vagococcus fluvialis
[Ruminococcus] torques	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter; s__[Ruminococcus] torques
[Ruminococcus] lactaris	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter; s__[Ruminococcus] lactaris
Dorea formicigenerans	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Dorea; s__Dorea formicigenerans
Anaerostipes hadrus	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes; s__Anaerostipes hadrus
Anaerobutyricum hallii	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerobutyricum; s__Anaerobutyricum hallii
Lacrimispora xylanolytica	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lacrimispora; s__Lacrimispora xylanolytica
Anaerococcus prevotii	k__ ; p__Bacillota; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__Anaerococcus prevotii
Parvimonas micra	k__ ; p__Bacillota; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__Parvimonas; s__Parvimonas micra
Phascolarctobacterium faecium	k__ ; p__Bacillota; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium; s__Phascolarctobacterium faecium
Kovacikia minuta	k__ ; p__Cyanobacteriota; c__Cyanophyceae; o__Leptolyngbyales; f__Leptolyngbyaceae; g__Kovacikia; s__Kovacikia minuta
Deinococcus wulumuqiensis	k__ ; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__Deinococcus wulumuqiensis
Allomeiothermus silvanus	k__ ; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Allomeiothermus; s__Allomeiothermus silvanus
Polaribacter sp. SA4-10	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__Polaribacter sp. SA4-10
Polaribacter sp. ALD11	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__Polaribacter sp. ALD11
Psychroflexus torquis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroflexus; s__Psychroflexus torquis
Nonlabens sp. Ci31	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens; s__Nonlabens sp. Ci31
Nonlabens sp. MB-3u-79	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Nonlabens; s__Nonlabens sp. MB-3u-79
Olleya sp. HaHaR_3_96	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Olleya; s__Olleya sp. HaHaR_3_96
Tenacibaculum finnmarkense	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__Tenacibaculum finnmarkense
Cellulophaga sp. L1A9	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Cellulophaga; s__Cellulophaga sp. L1A9
Cellulophaga algicola	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Cellulophaga; s__Cellulophaga algicola
Myroides odoratus	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__Myroides odoratus
Chryseobacterium manosquense	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium; s__Chryseobacterium manosquense
Kaistella sp. 97-N-M2	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Kaistella; s__Kaistella sp. 97-N-M2
Porphyromonas asaccharolytica	k__ ; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas asaccharolytica
Bacteroides xylanisolvens	k__ ; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides xylanisolvens
Bacteroides eggerthii	k__ ; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides eggerthii
Bacteroides uniformis	k__ ; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides uniformis
Arcticibacterium luteifluviistationis	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Leadbetterellaceae; g__Arcticibacterium; s__Arcticibacterium luteifluviistationis
Gemmatirosa kalamazoonensis	k__ ; p__Gemmatimonadota; c__Gemmatimonadia; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatirosa; s__Gemmatirosa kalamazoonensis
Poseidonibacter lekithochrous	k__ ; p__Campylobacterota; c__Epsilonproteobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Poseidonibacter; s__Poseidonibacter lekithochrous
Arcobacter sp. FWKO B	k__ ; p__Campylobacterota; c__Epsilonproteobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter; s__Arcobacter sp. FWKO B
Geotalea uraniireducens	k__ ; p__Thermodesulfobacteriota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__Geotalea; s__Geotalea uraniireducens
Luteitalea pratensis	k__ ; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Luteitalea; s__Luteitalea pratensis
Methanobrevibacter smithii	k__ ; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__Methanobrevibacter smithii
Samunavirus SM1	k__ ; p__Uroviricota; c__Caudoviricetes; o__ ; f__ ; g__Samunavirus; s__Samunavirus SM1
Marinomonas algicola	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Marinomonas; s__Marinomonas algicola
Mycobacterium lentiflavum	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium lentiflavum
Klebsiella michiganensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella; s__Klebsiella michiganensis
Klebsiella oxytoca	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella; s__Klebsiella oxytoca
Raoultella ornithinolytica	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Raoultella; s__Raoultella ornithinolytica
Enterobacter asburiae	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Enterobacter; s__Enterobacter asburiae
Enterobacter roggenkampii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Enterobacter; s__Enterobacter roggenkampii
Enterobacter kobei	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Enterobacter; s__Enterobacter kobei
Phytobacter ursingii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Phytobacter; s__Phytobacter ursingii
Kalamiella piersonii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea; s__Pantoea piersonii
Brucella intermedia	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Brucellaceae; g__Brucella; s__Brucella intermedia
Roseomonas mucosa	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Roseomonadaceae; g__Roseomonas; s__Roseomonas mucosa
Pandoraea sputorum	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pandoraea; s__Pandoraea sputorum
Burkholderia multivorans	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__Burkholderia multivorans
Aquitalea sp. USM4	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Neisseriales; f__Chromobacteriaceae; g__Aquitalea; s__Aquitalea sp. USM4
Pseudoclavibacter sp. Marseille-Q3772	k__ ; p__Actinomycetota; c__Actinomycetes; o__Micrococcales; f__Microbacteriaceae; g__Pseudoclavibacter; s__Pseudoclavibacter sp. Marseille-Q3772
Kocuria sp. KD4	k__ ; p__Actinomycetota; c__Actinomycetes; o__Micrococcales; f__Micrococcaceae; g__Kocuria; s__Kocuria sp. KD4
Synechococcus sp. LTW-R	k__ ; p__Cyanobacteriota; c__Cyanophyceae; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__Synechococcus sp. LTW-R
Macrococcus caseolyticus	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcoides; s__Macrococcoides caseolyticum
Tetragenococcus halophilus	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Tetragenococcus; s__Tetragenococcus halophilus
Chryseobacterium shandongense	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium; s__Chryseobacterium shandongense
Chryseobacterium oryzae	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium; s__Chryseobacterium oryzae
Chryseobacterium taklimakanense	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium; s__Chryseobacterium taklimakanense
Pontibacter actiniarum	k__ ; p__Bacteroidota; c__Cytophagia; o__Cytophagales; f__Hymenobacteraceae; g__Pontibacter; s__Pontibacter actiniarum
Draconibacterium orientale	k__ ; p__Bacteroidota; c__Bacteroidia; o__Marinilabiliales; f__Prolixibacteraceae; g__Draconibacterium; s__Draconibacterium orientale
Arachidicoccus sp. B3-10	k__ ; p__Bacteroidota; c__Chitinophagia; o__Chitinophagales; f__Chitinophagaceae; g__Rhizosphaericola; s__Rhizosphaericola mali
Aeromonas salmonicida	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__Aeromonas salmonicida
Brevibacterium sandarakinum	k__ ; p__Actinomycetota; c__Actinomycetes; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium; s__Brevibacterium sandarakinum
Nocardioides panacisoli	k__ ; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides panacisoli
Alkalimarinus sp. A2M4	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alkalimarinus; s__Alkalimarinus alittae
Psychrosphaera aestuarii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Psychrosphaera; s__Psychrosphaera aestuarii
Shewanella marisflavi	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__Shewanella marisflavi
Klebsiella africana	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Klebsiella; s__Klebsiella africana
Woeseia oceani	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Woeseiales; f__Woeseiaceae; g__Woeseia; s__Woeseia oceani
Terasakiella sp. SH-1	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Terasakiellaceae; g__Terasakiella; s__Terasakiella sp. SH-1
Paremcibacter congregatus	k__ ; p__Pseudomonadota; c__Alphaproteobacteria; o__Emcibacterales; f__Emcibacteraceae; g__Paremcibacter; s__Paremcibacter congregatus
Herbaspirillum frisingense	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Herbaspirillum; s__Herbaspirillum frisingense
Rhodococcus sp. YL-1	k__ ; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus sp. YL-1
Roseburia hominis	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__Roseburia hominis
Wujia chipingensis	k__ ; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Wujia; s__Wujia chipingensis
Polaribacter haliotis	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; s__Polaribacter haliotis
Aquimarina sp. AD1	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquimarina; s__Aquimarina sp. AD1
Tamlana carrageenivorans	k__ ; p__Bacteroidota; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Pseudotamlana; s__Pseudotamlana carrageenivorans
Bacteroides caccae	k__ ; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides caccae
Crateriforma conspicua	k__ ; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Crateriforma; s__Crateriforma conspicua
Arcobacter nitrofigilis	k__ ; p__Campylobacterota; c__Epsilonproteobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter; s__Arcobacter nitrofigilis
Tangaroavirus PSSP10	k__ ; p__Uroviricota; c__Caudoviricetes; o__ ; f__Autographiviridae; g__Tangaroavirus; s__Tangaroavirus PSSP10
Tangaroavirus tv951510a	k__ ; p__Uroviricota; c__Caudoviricetes; o__ ; f__Autographiviridae; g__Tangaroavirus; s__Tangaroavirus tv951510a
Cyanophage MED4-117	k__ ; p__Uroviricota; c__Caudoviricetes; o__ ; f__ ; g__ ; s__Cyanophage MED4-117
Reinekea forsetii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Reinekea; s__Reinekea forsetii
Agarivorans gilvus	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Agarivorans; s__Agarivorans gilvus
Shewanella sp. FJAT-51860	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__Shewanella acanthi
Psychromonas sp. CNPT3	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae; g__Psychromonas; s__Psychromonas sp. CNPT3
Halomonas sp. MS1	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__Halomonas sp. MS1
Halomonas sp. hl-4	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__Halomonas sp. hl-4
Halomonas beimenensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__Halomonas beimenensis
Halomonas campaniensis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__Halomonas campaniensis
Halomonas socia	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__Halomonas socia
Amphritea atlantica	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Amphritea; s__Amphritea atlantica
Pseudomonas plecoglossicida	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas plecoglossicida
Vibrio diabolicus	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__Vibrio diabolicus
Vibrio plantisponsor	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__Vibrio plantisponsor
Photobacterium swingsii	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__Photobacterium swingsii
Aliivibrio salmonicida	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio; s__Aliivibrio salmonicida
Enterobacter hormaechei	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Enterobacter; s__Enterobacter hormaechei
Yersinia ruckeri	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Yersinia; s__Yersinia ruckeri
Acinetobacter sp. YH16056_T	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Moraxellales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter sp. YH16056_T
Aeromonas caviae	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__Aeromonas caviae
Acidihalobacter ferrooxydans	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__Acidihalobacter; s__Acidihalobacter ferrooxydans
Caballeronia sp. TF1N1	k__ ; p__Pseudomonadota; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Caballeronia; s__Caballeronia sp. TF1N1
Bacillus velezensis	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus velezensis
Alicyclobacillus sp. SO9	k__ ; p__Bacillota; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__Alicyclobacillus sp. SO9
Streptococcus lutetiensis	k__ ; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus lutetiensis
Pseudomonas tremae	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas tremae
Pseudomonas syringae	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas syringae
Photobacterium sp. TLY01	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__Photobacterium sp. TLY01
Yersinia enterocolitica	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Yersinia; s__Yersinia enterocolitica
Piscirickettsia salmonis	k__ ; p__Pseudomonadota; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Piscirickettsia; s__Piscirickettsia salmonis
